ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDLCPO25N000053741,장소,문화시설,20404180,GS25,울산봉월로점,,90702,GS25,3.11401e+18,울산광역시,남구,신정동,,1230-20,3114010400,3114052000,311404000000.0,삼산로19번길,7,129.3096255,35.5336499,마마640279,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053742,장소,문화시설,20404181,GS25,울산일산시티점,,90702,GS25,3.11701e+18,울산광역시,동구,일산동,,581-11,3117010300,3117052000,311702000000.0,방어진순환도로,623,129.4276289,35.4975358,마마748241,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053743,장소,문화시설,20404182,GS25,울산폴리텍대학점,,90702,GS25,3.11101e+18,울산광역시,중구,동동,,81,3111011300,3111063000,311104000000.0,산전길,155,129.3480238,35.579235,마마674330,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053745,장소,문화시설,20404184,GS25,웅상플러스점,,90702,GS25,4.83301e+18,경상남도,양산시,덕계동,,718-34,4833012000,4833057000,483303000000.0,덕계로,114,129.1541017,35.3769613,마마502102,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053771,장소,문화시설,20404233,GS25,이화한라점,,90702,GS25,3.12001e+18,울산광역시,북구,중산동,,566-1,3120010600,3120052000,312004000000.0,이화5길,03월 29일,129.3368555,35.6624317,마마662422,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053777,장소,문화시설,20404249,GS25,자갈치시장점,,90702,GS25,2.61101e+18,부산광역시,중구,남포동4가,,02월 28일,2611013900,2611058000,261103000000.0,자갈치로,74,129.032289,35.0974342,마라396791,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053795,장소,문화시설,20404279,GS25,효문하늘채점,,90702,GS25,3.12001e+18,울산광역시,북구,효문동,,1039,3120012300,3120056000,312004000000.0,율동2길,8,129.3752219,35.5602722,마마699309,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053802,장소,문화시설,20404287,GS25,정관캐스빌점,,90702,GS25,2.67103e+18,부산광역시,기장군,정관읍,용수리,1336,2671025628,2671025600,267103000000.0,정관로,545,129.1755626,35.3230686,마마523043,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053840,장소,문화시설,20404345,GS25,중리원룸점,,90702,GS25,4.81273e+18,경상남도,창원시마산회원구,내서읍,중리,1041-13,4812725025,4812725000,481273000000.0,중리상곡로,89,128.509132,35.2486875,라라918952,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053847,장소,문화시설,20404354,GS25,지사휴먼시아점,,90702,GS25,2.64401e+18,부산광역시,강서구,지사동,,1183-1,2644011400,2644056000,264404000000.0,과학산단2로20번길,35,128.834326,35.1508751,마라215847,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053849,장소,문화시설,20404360,GS25,진영센텀큐브점,,90702,GS25,4.82503e+18,경상남도,김해시,진영읍,여래리,971,4825025027,4825025000,482503000000.0,본산로,08월 28일,128.739588,35.3076547,마마126020,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053851,장소,문화시설,20404365,GS25,진주상평드림점,,90702,GS25,4.81701e+18,경상남도,진주시,상평동,,196-80,4817012100,4817068000,481703000000.0,공단로,139,128.1152123,35.1756963,라라560868,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053853,장소,문화시설,20404369,GS25,진해구청점,,90702,GS25,4.81291e+18,경상남도,창원시진해구,풍호동,,807-9,4812914400,4812962000,481293000000.0,천자로,411,128.7098218,35.1353074,마라102829,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053855,장소,문화시설,20404376,GS25,창원동광뷰엘점,,90702,GS25,4.81231e+18,경상남도,창원시성산구,중앙동,,Feb-94,4812312500,4812352000,481233000000.0,용지로,110,128.6787944,35.2250042,마라072928,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053856,장소,문화시설,20404376,GS25,창원동광뷰엘점,,90702,GS25,4.81231e+18,경상남도,창원시성산구,중앙동,,Feb-94,4812312500,4812352000,481233000000.0,용지로,110,128.6787944,35.2250042,마라072928,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053857,장소,문화시설,20404377,GS25,창원명서로점,,90702,GS25,4.81211e+18,경상남도,창원시의창구,명서동,,18-13,4812112400,4812153000,481215000000.0,명지로14번길,18,128.6428783,35.2494374,마라039954,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053858,장소,문화시설,20404378,GS25,창원봉림점,,90702,GS25,4.81211e+18,경상남도,창원시의창구,봉곡동,,140-1,4812112700,4812154000,481215000000.0,창이대로309번길,2,128.671137,35.24641,마라065951,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053859,장소,문화시설,20404379,GS25,창원불모산점,,90702,GS25,4.81231e+18,경상남도,창원시성산구,성주동,,189,4812312800,4812356000,481232000000.0,창원대로,1310,128.7251816,35.1903796,마라115890,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053860,장소,문화시설,20404379,GS25,창원불모산점,,90702,GS25,4.81231e+18,경상남도,창원시성산구,성주동,,189,4812312800,4812356000,481232000000.0,창원대로,1310,128.7251816,35.1903796,마라115890,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053881,장소,문화시설,20404405,GS25,초읍성지곡,,90702,GS25,2.62301e+18,부산광역시,부산진구,초읍동,,340,2623010700,2623055000,262304000000.0,월드컵대로472번길,70,129.0483133,35.1852392,마라409888,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053892,장소,문화시설,20404424,GS25,토성경남점,,90702,GS25,2.61401e+18,부산광역시,서구,토성동3가,,3-39,2614011400,2614064000,261404000000.0,구덕로186번길,5,129.0201311,35.1012976,마라385795,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053893,장소,문화시설,20404425,GS25,통영시청점,,90702,GS25,4.82201e+18,경상남도,통영시,무전동,,356-138,4822011100,4822070000,482205000000.0,북신3길,26-22,128.4324669,34.8539635,라라852514,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053894,장소,문화시설,20404426,GS25,통영해안점,,90702,GS25,4.82201e+18,경상남도,통영시,항남동,,106-2,4822010400,4822055000,482203000000.0,통영해안로,307-1,128.4237689,34.8423346,라라844501,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053914,장소,문화시설,20404455,GS25,효성3공장위성점,,90702,GS25,4.81231e+18,경상남도,창원시성산구,웅남동,,Jan-43,4812312900,4812357000,481233000000.0,공단로,303,128.6582735,35.2122735,마라054913,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053929,장소,문화시설,20404476,GS25,통영르네상스,,90702,GS25,4.82201e+18,경상남도,통영시,무전동,,1060-1,4822011100,4822070000,482205000000.0,무전3길,34,128.4251315,34.8618114,라라845522,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053930,장소,문화시설,20404481,GS25,통영청구점,,90702,GS25,4.82203e+18,경상남도,통영시,용남면,동달리,952-6,4822031022,4822031000,482205000000.0,대곡길,17,128.4407097,34.8640637,라라859525,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053939,장소,문화시설,20404493,GS25,평산오거리점,,90702,GS25,4.83301e+18,경상남도,양산시,평산동,,109-2,4833011900,4833056000,483305000000.0,평산7길,4,129.1504441,35.3815462,마마499107,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053966,장소,문화시설,20404542,GS25,합천해인사점,,90702,GS25,4.88903e+18,경상남도,합천군,가야면,야천리,477-3,4889033032,4889033000,488903000000.0,가야시장로,106,128.1393097,35.7640386,라마577521,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053967,장소,문화시설,20404545,GS25,해운대투모로우점,,90702,GS25,2.63501e+18,부산광역시,해운대구,좌동,,1475-2,2635010700,2635055200,263503000000.0,양운로,53,129.1763892,35.1677551,마라526871,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053975,장소,문화시설,20404554,GS25,현동중흥3차점,,90702,GS25,4.81252e+18,경상남도,창원시마산합포구,현동,,700,4812515900,4812551000,481255000000.0,현동1길,8,128.5603618,35.1489043,라라965842,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000053979,장소,문화시설,20404559,GS25,호계하늘채점,,90702,GS25,4.81273e+18,경상남도,창원시마산회원구,내서읍,호계리,10,4812725023,4812725000,481273000000.0,호원로,361-3,128.525721,35.2679205,라라932974,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054028,장소,문화시설,20404633,GS25,좌동삼성점,,90702,GS25,2.63501e+18,부산광역시,해운대구,좌동,,1413,2635010700,2635055400,263503000000.0,세실로,174,129.1773459,35.1790615,마라527883,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054039,장소,문화시설,20404646,GS25,화명롯데점,,90702,GS25,2.63201e+18,부산광역시,북구,화명동,,2264,2632010200,2632054300,263203000000.0,화명신도시로,156,129.0125413,35.2378268,마라376946,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054094,장소,문화시설,20404726,GS25,안락휴먼시아점,,90702,GS25,2.62601e+18,부산광역시,동래구,안락동,,465-1,2626010200,2626075000,262604000000.0,충렬대로457번길,72,129.1092463,35.1985837,마라464904,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054155,장소,문화시설,20404813,GS25,망미제일점,,90702,GS25,2.65001e+18,부산광역시,수영구,망미동,,807-14,2650010100,2650074000,265004000000.0,연수로296번길,59,129.102063,35.1702542,마라458872,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054211,장소,문화시설,20404895,GS25,장전래미안정문점,,90702,GS25,2.64101e+18,부산광역시,금정구,장전동,,745,2641010800,2641061000,264103000000.0,금정로,20,129.0859609,35.2258346,마라443934,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054212,장소,문화시설,20404896,GS25,W타워점,,90702,GS25,2.63501e+18,부산광역시,해운대구,중동,,1391-66,2635010600,2635053000,263503000000.0,구남로,46,129.1615319,35.1600654,마라513862,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054213,장소,문화시설,20404897,GS25,가야그린점,,90702,GS25,2.62301e+18,부산광역시,부산진구,가야동,,388-1,2623011000,2623071000,262304000000.0,엄광로238번길,4,129.0378562,35.1516382,마라400851,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054214,장소,문화시설,20404900,GS25,감천한우리점,,90702,GS25,2.63801e+18,부산광역시,사하구,감천동,,400-2,2638010800,2638062000,263803000000.0,원양로,402,129.0054965,35.0863412,마라372778,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054215,장소,문화시설,20404901,GS25,강서공항로점,,90702,GS25,2.64401e+18,부산광역시,강서구,대저2동,,1239-4,2644010200,2644052000,264403000000.0,대저동서로,245,128.9628724,35.1946541,마라331897,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054216,장소,문화시설,20404903,GS25,강서평강점,,90702,GS25,2.64401e+18,부산광역시,강서구,대저1동,,1797-1,2644010100,2644051000,264403000000.0,평강로,297,128.9459131,35.2114604,마라316916,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054217,장소,문화시설,20404905,GS25,거제대우점,,90702,GS25,2.64701e+18,부산광역시,연제구,거제동,,894-7,2647010100,2647062000,264704000000.0,여고로14번길,65,129.0663875,35.1920179,마라426896,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054218,장소,문화시설,20404906,GS25,양산터미널점,,90702,GS25,4.83301e+18,경상남도,양산시,중부동,,693-2,4833010300,4833051500,483303000000.0,삽량로,193,129.0278241,35.3351901,마마388054,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054219,장소,문화시설,20404907,GS25,광복점,,90702,GS25,2.61101e+18,부산광역시,중구,동광동2가,,07월 02일,2611011200,2611052000,261104000000.0,광복로97번길,15,129.035088,35.099949,마라399793,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054220,장소,문화시설,20404908,GS25,광안세종점,,90702,GS25,2.65001e+18,부산광역시,수영구,광안동,,190-19,2650010400,2650077000,265004000000.0,남천바다로21번길,6,129.1130934,35.1492871,마라469849,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054221,장소,문화시설,20404909,GS25,광안한빛점,,90702,GS25,2.65001e+18,부산광역시,수영구,광안동,,663-10,2650010400,2650076000,265003000000.0,수영로,639,129.113967,35.1628853,마라469864,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054222,장소,문화시설,20404910,GS25,괘법공원점,,90702,GS25,2.65301e+18,부산광역시,사상구,괘법동,,538-7,2653010400,2653062000,265304000000.0,사상로202번길,39,128.9862303,35.1639958,마라353864,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054223,장소,문화시설,20404911,GS25,괘법세롬점,,90702,GS25,2.65301e+18,부산광역시,사상구,괘법동,,556-13,2653010400,2653062000,265304000000.0,새벽로202번길,25,128.9854917,35.1589805,마라352858,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054224,장소,문화시설,20404912,GS25,괘법카멜롯점,,90702,GS25,2.65301e+18,부산광역시,사상구,괘법동,,226-5,2653010400,2653062000,265302000000.0,백양대로,667,128.9886983,35.1663697,마라355866,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054225,장소,문화시설,20404913,GS25,괴정럭키점,,90702,GS25,2.63801e+18,부산광역시,사하구,괴정동,,1102-7,2638010100,2638054000,263803000000.0,마하로,10,128.98115,35.1012917,마라349794,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054226,장소,문화시설,20404914,GS25,괴정오성점,,90702,GS25,2.63801e+18,부산광역시,사하구,괴정동,,1270-6,2638010100,2638054000,263803000000.0,다대로,72,128.9776967,35.0962528,마라346789,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054227,장소,문화시설,20404916,GS25,구서골드점,,90702,GS25,2.64101e+18,부산광역시,금정구,구서동,,486-8,2641010700,2641068000,264103000000.0,체육공원로,37,129.0967,35.247455,마라452958,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054228,장소,문화시설,20404917,GS25,구포행복점,,90702,GS25,2.63201e+18,부산광역시,북구,구포동,,430-14,2632010500,2632051000,263204000000.0,낙동대로1762번길,76,129.00082,35.20636,마라366911,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054229,장소,문화시설,20404918,GS25,금사대우점,,90702,GS25,2.64101e+18,부산광역시,금정구,금사동,,Feb-46,2641011100,2641055500,264103000000.0,삼어로,206,129.1172009,35.2145619,마라471922,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054230,장소,문화시설,20404919,GS25,금정점,,90702,GS25,2.64101e+18,부산광역시,금정구,장전동,,213-9,2641010800,2641060000,264104000000.0,금정로149번길,8,129.087263,35.238135,마라444947,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054231,장소,문화시설,20404920,GS25,기장대청점,,90702,GS25,2.67103e+18,부산광역시,기장군,기장읍,대라리,148-9,2671025026,2671025000,267104000000.0,대청로45번길,19,129.2152148,35.2388026,마라560950,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054232,장소,문화시설,20404921,GS25,기장우신점,,90702,GS25,2.67103e+18,부산광역시,기장군,기장읍,청강리,144,2671025027,2671025000,267103000000.0,청강로,76,129.2224332,35.2388048,마라567950,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054309,장소,문화시설,20405032,GS25,울산웰츠타워점,,90702,GS25,3.11401e+18,울산광역시,남구,무거동,,461,3114010100,3114059500,311403000000.0,대학로,164,129.2633093,35.549027,마마598295,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054310,장소,문화시설,20405035,GS25,울산천상점,,90702,GS25,3.17103e+18,울산광역시,울주군,범서읍,천상리,644-1,3171025922,3171025900,317104000000.0,천상중앙길,67,129.229151,35.5631097,마마567310,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054311,장소,문화시설,20405042,GS25,테라스파크점,,90702,GS25,3.11701e+18,울산광역시,동구,일산동,,945,3117010300,3117052000,311702000000.0,방어진순환도로,652,129.4290297,35.499662,마마749243,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054312,장소,문화시설,20405043,GS25,현대파크점,,90702,GS25,3.11401e+18,울산광역시,남구,달동,,124-6,3114010500,3114056000,311404000000.0,삼산로156번길,14,129.3247,35.5353,마마654281,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054313,장소,문화시설,20405045,GS25,반천산업단지점,,90702,GS25,3.17103e+18,울산광역시,울주군,언양읍,반천리,1106-4,3171025322,3171025300,317103000000.0,반천산업로,Mar-40,129.1483512,35.558916,마마493304,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054314,장소,문화시설,20405046,GS25,울산유곡점,,90702,GS25,3.11101e+18,울산광역시,중구,유곡동,,69,3111011000,3111060000,311104000000.0,평동3길,1,129.3061683,35.5594209,마마636307,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054423,장소,문화시설,20405196,GS25,기장청강점,,90702,GS25,2.67103e+18,부산광역시,기장군,기장읍,대라리,Apr-52,2671025026,2671025000,267104000000.0,차성남로89번길,2,129.2181361,35.2413323,마라563953,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054424,장소,문화시설,20405200,GS25,남천바다점,,90702,GS25,2.65001e+18,부산광역시,수영구,남천동,,28-28,2650010500,2650066000,265003000000.0,수영로,452-13,129.110742,35.146226,마라467846,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054425,장소,문화시설,20405202,GS25,노블리안점,,90702,GS25,2.61101e+18,부산광역시,중구,중앙동4가,,01월 23일,2611010700,2611051000,261102000000.0,중앙대로,80,129.036635,35.104834,마라400799,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
KCDLCPO25N000054426,장소,문화시설,20405204,GS25,다대삼거리점,,90702,GS25,2.63801e+18,부산광역시,사하구,다대동,,1577-8,2638010600,2638060200,263803000000.0,다송로,70,128.9837182,35.0616176,마라352750,20251017,맵퍼스,KC_492_DMSTC_MCST_LVLH_CVNTL_2025,20250822
