기준연도,시도,시군구,읍면동,지목,거래면적(m2),거래금(만원),계약일,지번
2025,경상남도,창원시 진해구,제덕동,답,564,5103,20250414,2*
2025,경상남도,창원시 진해구,제덕동,답,1094,8842,20250414,2*
2025,경상남도,창원시 진해구,제덕동,답,89,706,20250414,1*
2025,경상남도,창원시 진해구,제덕동,답,106,878,20250414,1*
2025,경상남도,창원시 진해구,제덕동,답,640,5064,20250414,1*
2025,경상남도,창원시 진해구,제덕동,대,9,810,20250312,1**
2025,경상남도,창원시 진해구,제덕동,대,183,26190,20250312,1**
2025,경상남도,창원시 진해구,제덕동,답,241,3500,20250226,8**
2025,경상남도,창원시 진해구,제덕동,답,347,5000,20250226,8**
2025,경상남도,창원시 진해구,제덕동,답,936,13500,20250226,8**
2025,경상남도,창원시 진해구,제덕동,임야,1587,8700,20250221,9*
2025,경상남도,창원시 진해구,제덕동,임야,3845,21300,20250221,6**
2025,경상남도,창원시 진해구,제덕동,임야,977,7000,20250217,*
2025,경상남도,창원시 진해구,명동,전,168,43350,20251125,3**
2025,경상남도,창원시 진해구,명동,전,168,43350,20251125,3**
2025,경상남도,창원시 진해구,명동,전,328,84150,20251125,3**
2025,경상남도,창원시 진해구,명동,전,328,84150,20251125,3**
2025,경상남도,창원시 진해구,명동,전,168,43350,20251125,3**
2025,경상남도,창원시 진해구,명동,전,328,84150,20251125,3**
2025,경상남도,창원시 진해구,명동,전,162,4000,20250814,3**
2025,경상남도,창원시 진해구,명동,임야,6809,48000,20250805,1**
2025,경상남도,창원시 진해구,명동,임야,556,4600,20250708,2*
2025,경상남도,창원시 진해구,명동,전,420,40000,20250508,3**
2025,경상남도,창원시 진해구,명동,임야,3306,9000,20250426,*
2025,경상남도,창원시 진해구,명동,임야,3322,9045,20250426,*
2025,경상남도,창원시 진해구,명동,임야,3305,9000,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1092,2955,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,3306,9000,20250426,*
2025,경상남도,창원시 진해구,명동,임야,2215,6000,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,1653,4500,20250426,*
2025,경상남도,창원시 진해구,명동,임야,2645,20000,20250420,6*
2025,경상남도,창원시 진해구,명동,전,793,55200,20250318,3**
2025,경상남도,창원시 진해구,명동,전,767,64960,20250318,3**
2025,경상남도,창원시 진해구,명동,전,512,11500,20250308,2**
2025,경상남도,창원시 진해구,죽곡동,공장용지,154,10000,20251111,4**
2025,경상남도,창원시 진해구,죽곡동,답,396,25600,20251111,4**
2025,경상남도,창원시 진해구,죽곡동,주차장,193,648,20251020,2**
2025,경상남도,창원시 진해구,원포동,임야,14307,28130,20251215,3*
2025,경상남도,창원시 진해구,원포동,임야,3733,4000,20250804,1*
2025,경상남도,창원시 진해구,원포동,임야,634,1300,20250728,8*
2025,경상남도,창원시 진해구,원포동,답,972,6100,20250624,4*
2025,경상남도,창원시 진해구,원포동,임야,3864,4600,20250613,6*
2025,경상남도,창원시 진해구,원포동,잡종지,107,7736,20250521,5**
2025,경상남도,창원시 진해구,원포동,묘지,155,2100,20250319,7*
2025,경상남도,창원시 진해구,원포동,임야,38512,40000,20250225,3*
2025,경상남도,창원시 진해구,원포동,임야,8558,8888,20250212,3*
2025,경상남도,창원시 진해구,원포동,임야,29954,31111,20250212,3*
2025,경상남도,창원시 진해구,원포동,임야,7724,7008,20250210,6*
2025,경상남도,창원시 진해구,원포동,임야,18645,16920,20250110,5*
2025,경상남도,창원시 진해구,원포동,대,175,15000,20250108,5**
2025,경상남도,창원시 진해구,원포동,임야,4661,8460,20250107,7*
2025,경상남도,창원시 진해구,남양동,답,4360,50000,20251231,1**
2025,경상남도,창원시 진해구,남양동,잡종지,48,2736,20251112,3**
2025,경상남도,창원시 진해구,남양동,전,88,4765,20251105,1**
2025,경상남도,창원시 진해구,남양동,전,368,11235,20251105,1**
2025,경상남도,창원시 진해구,남양동,공장용지,3,180,20250922,2**
2025,경상남도,창원시 진해구,남양동,잡종지,694,69354,20250704,2*
2025,경상남도,창원시 진해구,남양동,대,3,115,20250701,1**
2025,경상남도,창원시 진해구,남양동,대,48,1500,20250605,1**
2025,경상남도,창원시 진해구,남양동,답,1247,132038,20250515,*
2025,경상남도,창원시 진해구,남양동,답,527,55828,20250515,*
2025,경상남도,창원시 진해구,남양동,답,285,18999,20250515,*
2025,경상남도,창원시 진해구,남양동,답,468,49592,20250515,*
2025,경상남도,창원시 진해구,남양동,답,287,30386,20250515,*
2025,경상남도,창원시 진해구,남양동,전,8,500,20250509,8*
2025,경상남도,창원시 진해구,남양동,답,532,12000,20250509,8*
2025,경상남도,창원시 진해구,남양동,잡종지,627,66500,20250506,*
2025,경상남도,창원시 진해구,남양동,대,144,8314,20250506,3**
2025,경상남도,창원시 진해구,남양동,유지,235,12357,20250506,*
2025,경상남도,창원시 진해구,남양동,체육용지,282,14828,20250506,*
2025,경상남도,창원시 진해구,남양동,전,600,8000,20250425,1**
2025,경상남도,창원시 진해구,남양동,잡종지,42,2184,20250310,3**
2025,경상남도,창원시 진해구,남양동,잡종지,35,2180,20250204,3**
2025,경상남도,창원시 진해구,마천동,답,1653,55000,20251013,2*
2025,경상남도,창원시 진해구,마천동,전,330,17490,20250822,1**
2025,경상남도,창원시 진해구,마천동,대,569,15500,20250721,1**
2025,경상남도,창원시 진해구,마천동,임야,194,1270,20250716,1*
2025,경상남도,창원시 진해구,마천동,전,130,2853,20250716,1*
2025,경상남도,창원시 진해구,마천동,도로,44,300,20250715,2*
2025,경상남도,창원시 진해구,마천동,도로,42,300,20250715,2*
2025,경상남도,창원시 진해구,마천동,답,476,28500,20250617,1**
2025,경상남도,창원시 진해구,마천동,도로,5,200,20250523,1**
2025,경상남도,창원시 진해구,소사동,답,517,34200,20251124,*
2025,경상남도,창원시 진해구,소사동,전,215,12600,20251115,1**
2025,경상남도,창원시 진해구,소사동,답,740,16000,20251105,5*
2025,경상남도,창원시 진해구,소사동,답,254,8000,20250829,1**
2025,경상남도,창원시 진해구,소사동,답,157,1808,20250828,1**
2025,경상남도,창원시 진해구,소사동,답,472,5437,20250828,1**
2025,경상남도,창원시 진해구,소사동,답,2064,34320,20250630,5*
2025,경상남도,창원시 진해구,소사동,답,2182,21121,20250611,1**
2025,경상남도,창원시 진해구,소사동,답,33,800,20250603,5*
2025,경상남도,창원시 진해구,소사동,답,1582,17611,20250602,1**
2025,경상남도,창원시 진해구,소사동,대,21,1196,20250513,3*
2025,경상남도,창원시 진해구,소사동,답,38,3000,20250512,2**
2025,경상남도,창원시 진해구,소사동,답,1606,35000,20250415,5*
2025,경상남도,창원시 진해구,소사동,전,6,60,20250411,1**
2025,경상남도,창원시 진해구,소사동,답,575,5750,20250411,1**
2025,경상남도,창원시 진해구,소사동,답,159,1454,20250327,1**
2025,경상남도,창원시 진해구,소사동,답,9919,69928,20250327,1**
2025,경상남도,창원시 진해구,소사동,답,465,11000,20250317,5*
2025,경상남도,창원시 진해구,소사동,답,661,14000,20250316,5*
2025,경상남도,창원시 진해구,소사동,답,117,11200,20250213,1**
2025,경상남도,창원시 진해구,소사동,답,31,436,20250117,8*
2025,경상남도,창원시 진해구,소사동,답,300,4222,20250117,8*
2025,경상남도,창원시 진해구,소사동,답,436,9255,20250114,5*
2025,경상남도,창원시 진해구,소사동,답,1588,26190,20250113,5*
2025,경상남도,창원시 진해구,대장동,대,271,800,20251205,2**
2025,경상남도,창원시 진해구,대장동,전,337,500,20251205,2**
2025,경상남도,창원시 진해구,대장동,답,1155,34700,20250929,6*
2025,경상남도,창원시 진해구,대장동,답,1514,24000,20250917,1*
2025,경상남도,창원시 진해구,대장동,답,2221,42000,20250804,1*
2025,경상남도,창원시 진해구,대장동,전,33,1559,20250502,3*
2025,경상남도,창원시 진해구,대장동,전,298,1000,20250414,2**
2025,경상남도,창원시 진해구,대장동,전,268,4850,20250406,2**
2025,경상남도,창원시 진해구,대장동,답,645,13200,20250114,1*
2025,경상남도,창원시 진해구,두동,임야,99,1200,20251230,1**
2025,경상남도,창원시 진해구,두동,임야,106,1110,20251220,3**
2025,경상남도,창원시 진해구,두동,임야,330,4000,20251211,1**
2025,경상남도,창원시 진해구,두동,임야,99,1200,20251117,1**
2025,경상남도,창원시 진해구,두동,임야,99,1200,20251108,1**
2025,경상남도,창원시 진해구,두동,임야,99,1200,20251103,1**
2025,경상남도,창원시 진해구,두동,답,73,1500,20251028,1*
2025,경상남도,창원시 진해구,두동,답,3,100,20251020,1***
2025,경상남도,창원시 진해구,두동,전,52,400,20251020,1***
2025,경상남도,창원시 진해구,두동,답,22,500,20251020,1***
2025,경상남도,창원시 진해구,두동,잡종지,198,4000,20251020,1***
2025,경상남도,창원시 진해구,두동,임야,1176,11000,20251001,2**
2025,경상남도,창원시 진해구,두동,공장용지,2975,299000,20251001,1***
2025,경상남도,창원시 진해구,두동,도로,29,71,20250930,2**
2025,경상남도,창원시 진해구,두동,답,9,173,20250930,1**
2025,경상남도,창원시 진해구,두동,대,5,301,20250930,7*
2025,경상남도,창원시 진해구,두동,도로,389,953,20250930,2**
2025,경상남도,창원시 진해구,두동,도로,95,1201,20250930,4**
2025,경상남도,창원시 진해구,두동,도로,992,2430,20250930,2**
2025,경상남도,창원시 진해구,두동,답,320,5264,20250930,1**
2025,경상남도,창원시 진해구,두동,대,142,8647,20250930,7*
2025,경상남도,창원시 진해구,두동,답,330,11085,20250930,7*
2025,경상남도,창원시 진해구,두동,답,12,800,20250928,1***
2025,경상남도,창원시 진해구,두동,임야,99,1350,20250902,1**
2025,경상남도,창원시 진해구,두동,대,230,16500,20250825,1***
2025,경상남도,창원시 진해구,두동,임야,33,360,20250825,1**
2025,경상남도,창원시 진해구,두동,도로,53,361,20250818,3**
2025,경상남도,창원시 진해구,두동,대,9,500,20250818,1***
2025,경상남도,창원시 진해구,두동,대,64,814,20250818,1***
2025,경상남도,창원시 진해구,두동,도로,147,986,20250818,3**
2025,경상남도,창원시 진해구,두동,도로,150,1403,20250818,1***
2025,경상남도,창원시 진해구,두동,도로,28,1417,20250818,1***
2025,경상남도,창원시 진해구,두동,대,174,2209,20250818,1***
2025,경상남도,창원시 진해구,두동,임야,101,2460,20250818,3**
2025,경상남도,창원시 진해구,두동,전,648,11510,20250818,1***
2025,경상남도,창원시 진해구,두동,임야,754,13393,20250818,3**
2025,경상남도,창원시 진해구,두동,답,1055,18739,20250818,1***
2025,경상남도,창원시 진해구,두동,임야,1364,24226,20250818,3**
2025,경상남도,창원시 진해구,두동,임야,1433,25453,20250818,3**
2025,경상남도,창원시 진해구,두동,임야,5443,96679,20250818,3**
2025,경상남도,창원시 진해구,두동,대,265,40000,20250725,1***
2025,경상남도,창원시 진해구,두동,임야,165,2250,20250719,1**
2025,경상남도,창원시 진해구,두동,임야,684,3344,20250717,2**
2025,경상남도,창원시 진해구,두동,임야,760,4430,20250717,2**
2025,경상남도,창원시 진해구,두동,임야,1342,4455,20250717,2**
2025,경상남도,창원시 진해구,두동,도로,756,5027,20250717,1***
2025,경상남도,창원시 진해구,두동,임야,6522,37566,20250717,1***
2025,경상남도,창원시 진해구,두동,임야,216,10075,20250707,3**
2025,경상남도,창원시 진해구,두동,임야,535,25110,20250707,3**
2025,경상남도,창원시 진해구,두동,임야,991,3831,20250613,2**
2025,경상남도,창원시 진해구,두동,임야,101,5300,20250329,1***
2025,경상남도,창원시 진해구,두동,답,625,32100,20250329,1***
2025,경상남도,창원시 진해구,두동,임야,50,450,20250122,1**
2025,경상남도,창원시 진해구,청안동,임야,165,2000,20251105,2*
2025,경상남도,창원시 진해구,청안동,임야,165,800,20251104,2*
2025,경상남도,창원시 진해구,청안동,임야,1378,4000,20251104,2*
2025,경상남도,창원시 진해구,청안동,임야,1001,3000,20251103,4*
2025,경상남도,창원시 진해구,청안동,대,86,8300,20251103,5*
2025,경상남도,창원시 진해구,청안동,임야,308,5600,20251021,3*
2025,경상남도,창원시 진해구,청안동,도로,46,200,20251001,3**
2025,경상남도,창원시 진해구,청안동,임야,1653,2500,20250926,2*
2025,경상남도,창원시 진해구,청안동,대,86,8300,20250909,5*
2025,경상남도,창원시 진해구,청안동,임야,5355,5000,20250822,1*
2025,경상남도,창원시 진해구,청안동,임야,661,4000,20250804,2*
2025,경상남도,창원시 진해구,청안동,도로,27,1300,20250609,1**
2025,경상남도,창원시 진해구,청안동,도로,106,1600,20250609,1**
2025,경상남도,창원시 진해구,청안동,도로,191,3000,20250609,1**
2025,경상남도,창원시 진해구,청안동,임야,99,1350,20250607,2*
2025,경상남도,창원시 진해구,청안동,전,1296,23000,20250602,4**
2025,경상남도,창원시 진해구,청안동,임야,53,675,20250508,2*
2025,경상남도,창원시 진해구,청안동,임야,198,2400,20250508,2*
2025,경상남도,창원시 진해구,청안동,대,5,150,20250507,3**
2025,경상남도,창원시 진해구,청안동,임야,793,5000,20250415,1**
2025,경상남도,창원시 진해구,청안동,임야,50,675,20250410,2*
2025,경상남도,창원시 진해구,청안동,임야,660,8000,20250408,4*
2025,경상남도,창원시 진해구,청안동,임야,33,450,20250324,2*
2025,경상남도,창원시 진해구,청안동,임야,5279,32000,20250311,3**
2025,경상남도,창원시 진해구,청안동,임야,495,5500,20250227,2*
2025,경상남도,창원시 진해구,청안동,임야,40,900,20250217,3*
2025,경상남도,창원시 진해구,청안동,임야,198,2400,20250217,4*
2025,경상남도,창원시 진해구,청안동,임야,165,2000,20250210,4*
2025,경상남도,창원시 진해구,청안동,임야,33,450,20250203,2*
2025,경상남도,창원시 진해구,청안동,전,140,3300,20250123,7*
2025,경상남도,창원시 진해구,청안동,임야,165,2250,20250118,2*
2025,경상남도,창원시 진해구,청안동,임야,264,3600,20250118,2*
2025,경상남도,창원시 진해구,청안동,임야,994,13500,20250118,2*
2025,경상남도,창원시 진해구,청안동,임야,585,1950,20250106,2*
2025,경상남도,창원시 진해구,안골동,대,347,52500,20251230,8**
2025,경상남도,창원시 진해구,안골동,대,198,16000,20251210,3**
2025,경상남도,창원시 진해구,안골동,대,347,67000,20251104,8**
2025,경상남도,창원시 진해구,안골동,대,715,145800,20250902,8**
2025,경상남도,창원시 진해구,안골동,도로,19,100,20250824,2**
2025,경상남도,창원시 진해구,안골동,답,284,18900,20250824,2**
2025,경상남도,창원시 진해구,안골동,잡종지,47,5000,20250702,2**
2025,경상남도,창원시 진해구,안골동,대,313,30000,20250523,3**
2025,경상남도,창원시 진해구,안골동,전,645,17700,20250510,1**
2025,경상남도,창원시 진해구,안골동,전,218,16000,20250205,4**
2025,경상남도,창원시 진해구,안골동,전,1686,74000,20250205,4**
2025,경상남도,창원시 진해구,안골동,잡종지,9,700,20250120,5**
2025,경상남도,창원시 진해구,안골동,잡종지,27,2300,20250120,5**
2025,경상남도,창원시 진해구,안골동,잡종지,57,4000,20250120,5**
2025,경상남도,창원시 진해구,안골동,대,116,21700,20250113,8**
2025,경상남도,창원시 진해구,용원동,임야,165,600,20251106,2**
2025,경상남도,창원시 진해구,용원동,답,97,3000,20250925,3*
2025,경상남도,창원시 진해구,용원동,공원,78,2358,20250623,1***
2025,경상남도,창원시 진해구,용원동,공원,260,7839,20250623,1***
2025,경상남도,창원시 진해구,용원동,공원,6606,200352,20250623,1***
2025,경상남도,창원시 진해구,용원동,학교용지,15805,2157409,20250514,1***
2025,경상남도,창원시 진해구,용원동,임야,76,174,20250410,1**
2025,경상남도,창원시 진해구,용원동,임야,188,432,20250410,1**
2025,경상남도,창원시 진해구,용원동,임야,286,1115,20250410,1**
2025,경상남도,창원시 진해구,용원동,임야,492,2140,20250410,1**
2025,경상남도,창원시 진해구,용원동,임야,2314,5322,20250410,1**
2025,경상남도,창원시 진해구,용원동,임야,1695,6780,20250410,9*
2025,경상남도,창원시 진해구,용원동,임야,1491,6784,20250410,8*
2025,경상남도,창원시 진해구,용원동,임야,2593,11927,20250410,8*
2025,경상남도,창원시 진해구,용원동,임야,3057,14062,20250410,9*
2025,경상남도,창원시 진해구,용원동,임야,5387,18046,20250410,1**
2025,경상남도,창원시 진해구,용원동,잡종지,471,24256,20250410,4**
2025,경상남도,창원시 진해구,용원동,잡종지,398,27342,20250410,4**
2025,경상남도,창원시 진해구,용원동,잡종지,532,35138,20250410,4**
2025,경상남도,창원시 진해구,용원동,임야,872,42858,20250410,1**
2025,경상남도,창원시 진해구,용원동,공장용지,726,46863,20250410,4**
2025,경상남도,창원시 진해구,용원동,공장용지,884,48708,20250410,4**
2025,경상남도,창원시 진해구,용원동,임야,14094,60604,20250410,1**
2025,경상남도,창원시 진해구,용원동,임야,16066,71493,20250410,1**
2025,경상남도,창원시 진해구,용원동,공장용지,1315,76664,20250410,4**
2025,경상남도,창원시 진해구,용원동,공장용지,1383,89756,20250410,4**
2025,경상남도,창원시 진해구,용원동,유지,1626,92112,20250410,1**
2025,경상남도,창원시 진해구,용원동,공장용지,1444,98336,20250410,4**
2025,경상남도,창원시 진해구,용원동,임야,4100,136530,20250410,1**
2025,경상남도,창원시 진해구,용원동,임야,35702,164229,20250410,1**
2025,경상남도,창원시 진해구,용원동,공장용지,3688,225521,20250410,4**
2025,경상남도,창원시 진해구,용원동,답,251,8019,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,251,8019,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,284,9073,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,284,9073,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,1002,32015,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,1002,32015,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,1127,36009,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,1127,36009,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,2588,82689,20250402,5**
2025,경상남도,창원시 진해구,용원동,답,2588,82689,20250402,5**
2025,경상남도,창원시 진해구,용원동,임야,3471,40267,20250402,1**
2025,경상남도,창원시 진해구,용원동,임야,3471,40267,20250402,1**
2025,경상남도,창원시 진해구,용원동,대,193,19000,20250320,1***
2025,경상남도,창원시 진해구,용원동,잡종지,83,5200,20250318,4**
2025,경상남도,창원시 진해구,용원동,답,10,113,20250314,4**
2025,경상남도,창원시 진해구,용원동,답,10,290,20250314,5**
2025,경상남도,창원시 진해구,용원동,답,10,290,20250314,5**
2025,경상남도,창원시 진해구,용원동,잡종지,4,210,20250314,4**
2025,경상남도,창원시 진해구,용원동,임야,29,240,20250314,1**
2025,경상남도,창원시 진해구,용원동,임야,12,110,20250314,8*
2025,경상남도,창원시 진해구,용원동,임야,25,80,20250314,8*
2025,경상남도,창원시 진해구,용원동,답,2056,62200,20250310,5**
2025,경상남도,창원시 진해구,용원동,답,1564,47300,20250310,5**
2025,경상남도,창원시 진해구,용원동,전,1798,54400,20250310,4**
2025,경상남도,창원시 진해구,용원동,전,1798,54400,20250310,4**
2025,경상남도,창원시 진해구,용원동,답,25,770,20250131,5**
2025,경상남도,창원시 진해구,용원동,답,25,770,20250131,5**
2025,경상남도,창원시 진해구,용원동,답,529,16030,20250131,5**
2025,경상남도,창원시 진해구,용원동,답,529,16030,20250131,5**
2025,경상남도,창원시 진해구,용원동,답,25,770,20250127,5**
2025,경상남도,창원시 진해구,용원동,답,25,770,20250127,5**
2025,경상남도,창원시 진해구,용원동,답,529,16030,20250127,5**
2025,경상남도,창원시 진해구,용원동,답,529,16030,20250127,5**
2025,경상남도,창원시 진해구,가주동,대,30,248,20250915,6**
2025,경상남도,창원시 진해구,가주동,도로,63,982,20250814,8**
2025,경상남도,창원시 진해구,가주동,답,399,10000,20250710,4**
2025,경상남도,창원시 진해구,가주동,답,622,8000,20250627,6**
2025,경상남도,창원시 진해구,가주동,답,17,1000,20250622,6**
2025,경상남도,창원시 진해구,가주동,답,1719,45000,20250529,3**
2025,경상남도,창원시 진해구,가주동,답,1719,48360,20250523,3**
2025,경상남도,창원시 진해구,가주동,답,532,35400,20250312,2*
2025,경상남도,창원시 진해구,가주동,전,457,30000,20250312,8*
2025,경상남도,진주시,망경동,철도용지,17,532,20251229,1**
2025,경상남도,진주시,망경동,전,26,813,20251229,1**
2025,경상남도,진주시,망경동,철도용지,66,2065,20251229,1**
2025,경상남도,진주시,망경동,철도용지,800,25040,20251229,1**
2025,경상남도,진주시,망경동,대,140,18100,20251205,*
2025,경상남도,진주시,망경동,대,33,2458,20251103,2*
2025,경상남도,진주시,망경동,대,65,4842,20251103,2*
2025,경상남도,진주시,망경동,대,42,2300,20251016,2**
2025,경상남도,진주시,망경동,주차장,96,8000,20250709,9*
2025,경상남도,진주시,망경동,대,11,1190,20250708,3*
2025,경상남도,진주시,망경동,대,33,2000,20250604,4**
2025,경상남도,진주시,망경동,대,10,1350,20250521,4*
2025,경상남도,진주시,망경동,도로,13,1259,20250514,6**
2025,경상남도,진주시,망경동,대,23,2128,20250320,1**
2025,경상남도,진주시,망경동,대,50,2866,20250306,2**
2025,경상남도,진주시,망경동,철도용지,12,376,20250219,1**
2025,경상남도,진주시,망경동,철도용지,48,1507,20250219,1**
2025,경상남도,진주시,망경동,철도용지,49,1538,20250219,1**
2025,경상남도,진주시,망경동,도로,1128,19740,20250219,2*
2025,경상남도,진주시,주약동,대,43,1153,20251231,3**
2025,경상남도,진주시,주약동,대,64,2220,20251231,2**
2025,경상남도,진주시,주약동,대,64,2220,20251231,2**
2025,경상남도,진주시,주약동,주유소용지,20,3732,20251218,1**
2025,경상남도,진주시,주약동,주유소용지,20,3732,20251218,1**
2025,경상남도,진주시,주약동,대,10,1640,20251216,1**
2025,경상남도,진주시,주약동,잡종지,254,8100,20251113,7**
2025,경상남도,진주시,주약동,잡종지,2546,53900,20251113,3**
2025,경상남도,진주시,주약동,도로,3,618,20251105,1**
2025,경상남도,진주시,주약동,주유소용지,49,9329,20251105,1**
2025,경상남도,진주시,주약동,답,2292,107000,20250910,2**
2025,경상남도,진주시,주약동,임야,1644,8400,20250703,3*
2025,경상남도,진주시,주약동,답,33,4250,20250206,1**
2025,경상남도,진주시,주약동,답,30,4600,20250206,1**
2025,경상남도,진주시,주약동,답,110,14150,20250206,1**
2025,경상남도,진주시,주약동,전,264,430,20250103,5**
2025,경상남도,진주시,주약동,전,965,1570,20250103,5**
2025,경상남도,진주시,강남동,대,560,76500,20251201,2**
2025,경상남도,진주시,강남동,대,560,76500,20251201,2**
2025,경상남도,진주시,칠암동,대,12,100,20251216,1**
2025,경상남도,진주시,칠암동,대,123,24000,20250213,5**
2025,경상남도,진주시,칠암동,대,12,990,20250114,1**
2025,경상남도,진주시,인사동,대,126,7700,20250701,1**
2025,경상남도,진주시,인사동,대,185,32000,20250210,1**
2025,경상남도,진주시,인사동,도로,25,100,20250126,1**
2025,경상남도,진주시,인사동,대,13,300,20250121,1**
2025,경상남도,진주시,대안동,대,174,50000,20250108,*
2025,경상남도,진주시,계동,대,155,40920,20250718,3*
2025,경상남도,진주시,봉곡동,대,231,62000,20250715,4**
2025,경상남도,진주시,봉곡동,대,600,125700,20250422,4**
2025,경상남도,진주시,봉곡동,대,672,180953,20250109,4**
2025,경상남도,진주시,봉곡동,주유소용지,1490,401021,20250109,4**
2025,경상남도,진주시,상봉동,도로,19,500,20251031,8**
2025,경상남도,진주시,상봉동,도로,21,500,20251031,8**
2025,경상남도,진주시,상봉동,대,166,9470,20251031,8**
2025,경상남도,진주시,상봉동,대,167,9530,20251031,8**
2025,경상남도,진주시,상봉동,대,20,470,20251022,1**
2025,경상남도,진주시,상봉동,전,31,729,20251022,1**
2025,경상남도,진주시,상봉동,도로,99,1400,20251010,1***
2025,경상남도,진주시,상봉동,답,438,15450,20251010,1***
2025,경상남도,진주시,상봉동,도로,9,41,20251010,1***
2025,경상남도,진주시,상봉동,도로,81,738,20251010,1***
2025,경상남도,진주시,상봉동,대,363,10180,20251010,1***
2025,경상남도,진주시,상봉동,대,29,2305,20250910,8**
2025,경상남도,진주시,상봉동,전,656,3000,20250825,3**
2025,경상남도,진주시,상봉동,답,1038,8700,20250823,1***
2025,경상남도,진주시,상봉동,도로,14,17,20250804,1**
2025,경상남도,진주시,상봉동,도로,42,28,20250804,1**
2025,경상남도,진주시,상봉동,도로,5,40,20250804,1**
2025,경상남도,진주시,상봉동,도로,5,84,20250804,1**
2025,경상남도,진주시,상봉동,답,684,14076,20250722,2**
2025,경상남도,진주시,상봉동,제방,96,6931,20250630,8**
2025,경상남도,진주시,상봉동,전,37,287,20250626,1***
2025,경상남도,진주시,상봉동,대,258,15000,20250609,5**
2025,경상남도,진주시,상봉동,대,25,900,20250412,2**
2025,경상남도,진주시,상봉동,대,55,4456,20250324,7**
2025,경상남도,진주시,상봉동,대,28,2165,20250228,8**
2025,경상남도,진주시,상봉동,대,168,11000,20250225,7**
2025,경상남도,진주시,상봉동,대,7,200,20250204,6**
2025,경상남도,진주시,상봉동,도로,157,680,20250103,1**
2025,경상남도,진주시,장대동,대,114,7500,20251218,3*
2025,경상남도,진주시,장대동,대,14,1200,20251205,6*
2025,경상남도,진주시,장대동,대,584,70000,20250210,5*
2025,경상남도,진주시,옥봉동,도로,15,260,20250619,6**
2025,경상남도,진주시,옥봉동,도로,38,660,20250619,6**
2025,경상남도,진주시,옥봉동,대,25,1090,20250619,6**
2025,경상남도,진주시,옥봉동,대,327,16585,20250619,6**
2025,경상남도,진주시,상대동,대,162,32700,20251230,3**
2025,경상남도,진주시,상대동,대,123,5000,20251026,4**
2025,경상남도,진주시,상대동,도로,2,100,20250830,2**
2025,경상남도,진주시,상대동,대,986,96000,20250502,3**
2025,경상남도,진주시,상대동,대,96,2200,20250117,3**
2025,경상남도,진주시,하대동,대,366,14800,20251223,4**
2025,경상남도,진주시,하대동,대,220,55792,20251222,5**
2025,경상남도,진주시,하대동,전,336,26000,20251219,5**
2025,경상남도,진주시,하대동,전,297,37513,20251219,5**
2025,경상남도,진주시,하대동,답,1233,37300,20251128,6**
2025,경상남도,진주시,하대동,답,22,500,20251030,6**
2025,경상남도,진주시,하대동,답,360,32700,20250508,2**
2025,경상남도,진주시,하대동,전,2426,38157,20250318,5**
2025,경상남도,진주시,하대동,대,172,8000,20250309,3**
2025,경상남도,진주시,상평동,대,173,12000,20251120,2**
2025,경상남도,진주시,상평동,대,397,49700,20251027,2**
2025,경상남도,진주시,상평동,대,186,30000,20251002,2**
2025,경상남도,진주시,상평동,대,248,46000,20250704,2**
2025,경상남도,진주시,상평동,대,204,26100,20250625,1**
2025,경상남도,진주시,상평동,대,202,25400,20250625,1**
2025,경상남도,진주시,상평동,대,199,23700,20250423,2**
2025,경상남도,진주시,초전동,전,34,2930,20251121,1**
2025,경상남도,진주시,초전동,잡종지,8,560,20251024,1***
2025,경상남도,진주시,초전동,잡종지,145,10440,20251024,1***
2025,경상남도,진주시,초전동,대,503,60000,20250602,1***
2025,경상남도,진주시,초전동,대,265,39000,20250521,1***
2025,경상남도,진주시,초전동,대,321,53350,20250428,1***
2025,경상남도,진주시,초전동,대,15,1168,20250318,1***
2025,경상남도,진주시,초전동,전,497,14000,20250227,1***
2025,경상남도,진주시,초전동,전,623,16700,20250227,1***
2025,경상남도,진주시,초전동,대,127,11000,20250217,6**
2025,경상남도,진주시,초전동,대,54,5000,20250214,8**
